date,symbol,price,ratio,to_buy
2021-02-03,LYB,89.23,0.722217725617159,1
2021-04-01,CF,45.91,0.4729868952443748,1
2021-04-01,CTVA,46.74,0.757106989552118,0
2021-04-01,GM,57.8,0.7547268358926146,0
2021-04-01,LYB,105.55,0.3723301056493288,0
2023-11-03,IPG,29.76,0.7116382505559675,0
2021-05-26,CF,51.99,0.5356259787356796,1
2021-05-26,GM,58.08,0.7583829520526479,0
2021-05-26,LYB,110.94,0.3913434573257844,0
2021-05-28,CF,53.17,0.5477829061237947,1
2021-05-28,LYB,112.62,0.397269696809355,0
2023-05-15,DAL,33.72,0.1602753008726733,1
2023-05-15,TAP,63.7,0.4614069652894478,0
2023-05-15,MHK,96.5,0.720213750485118,1
2019-12-30,DELL,25.79,0.6147794994040524,0
2019-12-30,NI,27.52,0.7342386809316721,0
2019-12-30,AJG,94.9,0.7876172296456139,1
2021-03-26,NI,23.8,0.5360601828911213,0
2021-03-26,C,73.02,0.5819949786793129,0
2023-04-11,DAL,34.58,0.1643629864821187,1
2023-04-11,TAP,54.05,0.3915077939386915,1
2023-04-11,MHK,100.12,0.7472310953219692,1
2023-05-05,DAL,33.94,0.1613209878890431,1
2023-05-05,TAP,64.89,0.4700266558498001,0
2023-05-05,MHK,100.22,0.7479774308146998,1
2022-08-12,UAA,10.03,0.7680115163441733,1
2022-08-12,GM,39.48,0.6112874506464349,0
2022-08-12,ALB,281.57,0.7292311437665591,1
2023-06-29,DAL,46.31,0.2201171169458334,0
2023-06-29,TAP,65.62,0.4753143651851423,0
2023-06-29,QRVO,101.34,0.624637877685869,1
2021-08-13,OXY,25.79,0.3986705827794095,1
2021-08-13,WDC,63.15,0.6771827481931069,0
2019-12-24,CCJ,8.86,0.686510061789005,1
2019-12-24,IPG,23.02,0.64106491408839,0
2019-12-24,DELL,25.75,0.6138259833134684,0
2019-12-24,NI,27.43,0.7092015213057788,0
2019-12-03,CCJ,9.17,0.7105301655310582,1
2019-12-03,IPG,22.28,0.6204572669804227,0
2019-12-03,DELL,24.01,0.5723480333730632,0
2019-12-03,NI,26.41,0.6828294632769091,1
2022-03-15,MRO,21.65,0.5380352394443201,1
2022-03-15,NI,29.85,0.7302930958555561,0
2022-03-15,OXY,54.53,0.6239487384861834,1
2022-03-15,CTVA,54.99,0.7525392554801664,1
2022-03-15,LEN,86.27,0.6206519471363103,0
2019-11-07,CCJ,9.63,0.7461729001160404,0
2019-11-07,IPG,22.67,0.6313180539697569,0
2019-11-07,NI,26.68,0.6898103021669041,1
2019-11-07,DELL,27.51,0.6557806912991657,0
2021-05-21,CF,52.33,0.5391288222203906,1
2021-05-21,GM,56.72,0.7406246735610571,0
2021-05-21,LYB,110.5,0.3897913469848493,0
2022-06-08,PHM,44.07,0.4884022475147673,0
2022-06-08,TAP,53.93,0.5404999097997555,0
2022-06-08,OXY,69.03,0.6533281594563644,0
2022-06-08,CF,89.84,0.5739401528122047,1
2022-06-08,VLO,143.77,0.1899054369462962,0
2021-07-13,OXY,30.08,0.4649868604111919,1
2021-07-13,WDC,70.08,0.7514959143843695,0
2024-01-16,F,11.46,0.3730104481984181,1
2024-01-16,GM,35.39,0.3667471527612257,1
2024-01-16,CTVA,45.49,0.5952536730645422,1
2024-01-16,C,51.87,0.4854786930355755,1
2019-11-01,IPG,21.95,0.61126737029714,1
2019-11-01,NI,27.65,0.714889612253182,0
2023-10-24,IPG,27.9,0.6671608598962194,1
2021-02-08,NI,22.32,0.5027253479886482,1
2021-02-08,C,63.65,0.5073127963974017,1
2021-02-08,LYB,95.52,0.7731282881424524,1
2021-10-08,MRO,16.07,0.6573403689614268,1
2021-10-08,OXY,33.63,0.7605500022615224,1
2021-10-08,CF,61.06,0.2460836587715161,1
2021-10-08,LMT,353.75,0.6826751990613337,1
2021-10-21,MRO,16.18,0.6618398985560601,1
2021-10-21,OXY,32.8,0.7417793658691028,1
2021-10-21,CF,59.99,0.2417713509614028,1
2021-10-21,LMT,373.14,0.720094484177374,1
2022-07-28,UAA,8.98,0.6876115071556009,1
2022-07-28,GM,35.74,0.553379267631803,1
2022-07-28,ALB,236.32,0.6120392935856563,1
2019-12-12,CCJ,9.27,0.7182785860930108,1
2019-12-12,IPG,23.06,0.642178840959091,0
2019-12-12,DELL,25.08,0.5978545887961858,0
2019-12-12,NI,26.67,0.6895517525783857,1
2021-12-28,MRO,16.48,0.6741113429050599,1
2021-12-28,OXY,29.48,0.6666968202994255,1
2021-12-28,CF,74.32,0.2995240340632014,1
2021-12-28,LMT,353.75,0.6826751990613337,1
2023-06-28,DAL,46.71,0.2220183660665056,0
2023-06-28,TAP,65.65,0.4755316683085125,0
2023-05-09,DAL,34.2,0.1625567998174801,1
2023-05-09,TAP,64.52,0.4673465839949006,0
2023-05-09,MHK,98.63,0.7361106964802817,1
2022-03-10,MRO,23.88,0.5934541116826958,1
2022-03-10,NI,29.92,0.7320056759798406,0
2022-03-10,CTVA,53.59,0.7333802273355541,1
2022-03-10,OXY,58.13,0.6651410263745066,1
2022-03-10,LEN,88.09,0.633745566514867,0
2021-06-28,CTVA,44.34,0.7182311492670285,0
2021-06-28,CF,48.98,0.5046155114151487,1
2021-06-28,GM,58.64,0.7656951843727149,0
2021-06-28,WDC,69.99,0.7505308083299373,0
2021-06-28,LYB,101.69,0.358713864931125,0
2021-08-05,OXY,26.19,0.4048539186891328,1
2021-08-05,WDC,67.07,0.719218478563922,0
2023-01-23,CTVA,61.9,0.6990156188772612,0
2023-01-23,OKE,69.73,0.5987360684171662,0
2024-03-25,F,12.9,0.4198808710086905,0
2024-03-25,GM,43.55,0.4513093671305844,1
2024-03-25,CTVA,55.63,0.7279393676100349,0
2024-03-25,C,60.95,0.5704632030175117,0
2021-09-22,OXY,26.75,0.4135105889627454,1
2021-09-22,WDC,56.58,0.6067300062195723,1
2022-05-19,PHM,41.67,0.4618044396174348,0
2022-05-19,TAP,50.78,0.5089298242097456,1
2022-05-19,OXY,63.96,0.6053436053719986,1
2022-05-19,LEN,72.67,0.5228095166152275,1
2022-05-19,XOM,91.14,0.5676913015042512,1
2022-05-19,MPC,95.76,0.1252108421919742,1
2022-05-19,CF,100.35,0.6410829734495184,1
2022-05-19,VLO,124.26,0.1641347262638017,1
2022-04-14,PHM,42.21,0.4677889463943346,0
2022-04-14,TAP,55.61,0.557337288781094,0
2022-04-14,OXY,59.34,0.5616180353779612,1
2022-04-14,LEN,76.77,0.5523061316987891,1
2022-04-14,MPC,87.2,0.1140182272257744,1
2022-04-14,XOM,87.83,0.5470740290884176,1
2022-04-14,VLO,104.86,0.1385093143088866,1
2022-04-14,CF,108.41,0.6925740423683336,0
2023-10-05,NI,23.83,0.6092603482218187,1
2023-10-05,IPG,28.35,0.6779215189268037,1
2021-05-10,CTVA,46.99,0.7611565562484813,0
2021-05-10,CF,54.65,0.5630305777631254,1
2021-05-10,GM,57.41,0.7496343883839965,0
2021-05-10,LYB,113.44,0.4001622660810977,0
2019-12-19,CCJ,8.8,0.6818610094518335,1
2019-12-19,IPG,22.79,0.6346598345818597,0
2019-12-19,DELL,25.27,0.60238379022646,0
2019-12-19,NI,27.61,0.7138554138991088,0
2021-10-19,MRO,16.39,0.6704299096003601,1
2021-10-19,OXY,32.94,0.744945497308788,1
2021-10-19,CF,60.56,0.2440685616639865,1
2021-10-19,LMT,371.07,0.7160997487369303,1
2023-05-18,DAL,35.89,0.1705895773523204,1
2023-05-18,TAP,61.88,0.4482239091383207,1
2023-05-18,MHK,98.49,0.7350658267904587,1
2021-06-07,CTVA,45.93,0.7439863934559002,0
2021-06-07,CF,55.55,0.5723028105167725,1
2021-06-07,LYB,112.66,0.39741079774944,0
2022-06-28,MRO,24.13,0.7498679262873305,1
2022-06-28,PHM,39.87,0.4418560836944354,1
2022-06-28,IP,42.34,0.7623334533669429,0
2022-06-28,TAP,55.76,0.558840626190142,0
2022-06-28,OXY,61.71,0.584048684920357,1
2022-06-28,CF,87.82,0.5610354432320548,1
2022-06-28,LYB,88.42,0.7411381105253012,0
2022-06-28,MPC,88.69,0.1159664744570404,1
2022-06-28,XOM,91.5,0.5699336634588433,1
2022-06-28,VLO,116.25,0.1535543371009733,1
2024-03-26,F,12.44,0.4049083748331867,1
2024-03-26,GM,44.0,0.4559727245406593,1
2024-03-26,CTVA,56.3,0.736706568334441,0
2024-03-26,C,61.66,0.5771084675645572,0
2023-08-30,AEE,80.4,0.7708533077660593,0
2023-08-30,ETR,96.72,0.7210484724686516,0
2023-08-30,MPC,143.14,0.4484420133210525,1
2021-01-25,NI,22.11,0.4979954051984324,1
2021-01-25,DELL,38.34,0.5024045706498238,1
2021-01-25,XOM,46.9,0.7934144905568451,1
2021-01-25,C,60.56,0.4826844139799945,1
2021-01-25,LYB,89.98,0.7282881424524484,1
2021-09-24,OXY,28.1,0.4343793476580616,1
2021-09-24,WDC,57.94,0.6213138310420999,1
2022-06-01,PHM,44.92,0.4978223044784058,0
2022-06-01,TAP,54.72,0.548417486820742,0
2022-06-01,OXY,70.42,0.6664836880909341,0
2022-06-01,CF,95.51,0.6101627782178726,1
2022-06-01,XOM,97.84,0.6094241489924943,1
2022-06-01,MPC,103.91,0.1358673622824566,1
2022-06-01,VLO,132.55,0.1750849667331959,0
2023-04-25,DAL,33.11,0.1573758959636481,1
2023-04-25,TAP,58.71,0.4252622124355334,1
2023-04-25,MHK,95.47,0.712526494909992,1
2021-11-26,MRO,15.7,0.6422055875976602,1
2021-11-26,OXY,29.7,0.6716721697046449,1
2021-11-26,CF,62.8,0.2530961967057192,1
2021-11-26,VLO,68.01,0.742645613575313,1
2021-11-26,LMT,342.72,0.6613892416178101,1
2022-11-02,F,13.06,0.3720161795704438,0
2022-11-02,NI,25.62,0.6804600143422485,1
2022-11-02,IPG,29.08,0.6881048721043042,1
2021-09-15,OXY,27.88,0.4309785129077138,1
2021-09-15,WDC,58.26,0.6247453192356358,1
2021-11-11,MRO,16.73,0.6843375465292265,1
2021-11-11,OXY,32.12,0.7264010131620604,1
2021-11-11,CF,63.8,0.2571263909207784,1
2021-11-11,LMT,335.89,0.64820854448823,1
2023-04-13,DAL,33.37,0.1586117078920851,1
2023-04-13,TAP,56.23,0.4072984875702613,1
2023-04-13,MHK,98.54,0.7354389945368243,1
2021-03-17,C,73.6,0.5866177818515124,0
2021-11-23,MRO,16.51,0.67533848733996,1
2021-11-23,OXY,31.92,0.7218779682482246,1
2021-11-23,CF,65.24,0.2629298705904637,1
2021-11-23,VLO,72.55,0.7922208390661514,1
2021-11-23,LMT,345.18,0.6661366083731199,1
2022-12-20,F,11.47,0.3267247763915,1
2022-12-20,NI,27.07,0.7189716076598232,0
2022-12-20,IPG,32.48,0.7685572986914648,1
2022-08-09,UAA,9.22,0.7059886521129889,1
2022-08-09,GM,36.62,0.5670047224587752,1
2022-08-09,ALB,244.66,0.6336388522709321,1
2023-01-06,CTVA,61.01,0.6889651519822569,0
2023-01-06,OKE,66.57,0.5716027545465474,0
2021-08-26,OXY,24.0,0.3710001545833978,1
2021-08-26,WDC,62.57,0.6709631758423229,0
2021-08-18,OXY,23.45,0.3624980677075282,1
2021-08-18,WDC,61.01,0.6542346708988352,0
2021-08-18,VLO,62.24,0.7979691786968897,1
2023-10-27,IPG,27.56,0.6590305841842226,1
2023-02-13,CTVA,62.47,0.705452434753837,0
2023-02-13,OKE,69.9,0.6001957720114717,0
2019-12-26,CCJ,8.92,0.6911591141261765,1
2019-12-26,IPG,23.14,0.6444066947004928,0
2019-12-26,DELL,26.35,0.6281287246722288,0
2019-12-26,NI,27.35,0.7071331245976322,0
2023-07-18,ETR,99.0,0.7380458930355305,0
2023-07-18,QRVO,106.77,0.6581072251876872,0
2023-07-18,VLO,115.42,0.47506739931263,1
2023-07-18,MPC,119.43,0.374161168443016,1
2023-03-06,CTVA,63.25,0.7142607091112565,0
2023-03-06,OKE,68.65,0.5894626573474611,0
2021-05-24,CTVA,45.15,0.7313517453632461,0
2021-05-24,CF,53.03,0.5463405588065606,1
2021-05-24,GM,56.6,0.7390577666353285,0
2021-05-24,LYB,111.6,0.3936716228371871,0
2021-11-12,MRO,16.68,0.6822923058043933,1
2021-11-12,OXY,32.08,0.7254964041792933,1
2021-11-12,CF,64.57,0.260229640466374,1
2021-11-12,LMT,339.06,0.6543260862013733,1
2021-08-25,OXY,24.63,0.380738908641212,1
2021-08-25,WDC,65.5,0.7023827396143864,0
2021-01-04,NI,22.58,0.5085814676336773,1
2021-01-04,DELL,36.72,0.4811762085096903,1
2021-01-04,XOM,41.5,0.7020618626462488,1
2021-01-04,C,60.14,0.4793368668552983,1
2021-01-04,LYB,89.29,0.7227033589639822,1
2022-05-17,PHM,44.44,0.4925027428989393,0
2022-05-17,TAP,55.85,0.559742628635571,0
2022-05-17,LEN,77.52,0.5577018539701724,1
2022-05-17,XOM,92.11,0.5737332212152356,1
2022-05-17,MPC,97.55,0.1275513539664483,1
2022-05-17,CF,108.45,0.6928295811719011,0
2022-05-17,VLO,128.06,0.1691541368529088,1
2019-10-16,CCJ,9.29,0.7198282702054013,0
2019-10-16,IPG,20.8,0.579241972764488,1
2019-10-16,NI,27.97,0.7231631990857685,0
2021-03-12,NI,22.55,0.5079057615207894,1
2021-03-12,C,75.18,0.5992109353206074,0
2021-09-17,OXY,26.94,0.416447673519864,1
2021-09-17,WDC,57.92,0.621099363030004,1
2021-10-01,F,14.16,0.7902667708449603,1
2021-10-01,MRO,14.24,0.5824845584325276,1
2021-10-01,OXY,31.15,0.7044642453299559,1
2021-10-01,CF,61.14,0.2464060743087208,1
2021-10-01,LMT,347.8,0.6711927469499134,1
2022-09-08,UAA,8.81,0.6745943628107844,1
2022-09-08,GM,40.5,0.6270805914686073,0
2022-09-08,ALB,291.43,0.7547673126678563,0
2019-12-02,CCJ,9.13,0.7074307973062771,1
2019-12-02,IPG,22.2,0.6182294132390208,0
2019-12-02,DELL,24.17,0.5761620977353993,0
2019-12-02,NI,26.18,0.6768828227409875,1
2023-07-07,AEE,82.26,0.7886864813039308,0
2023-07-07,ETR,97.46,0.7265651791438666,0
2023-07-07,QRVO,100.23,0.6177960773678177,1
2023-07-07,VLO,114.88,0.472844765491552,1
2023-07-07,MPC,118.02,0.3697437921765448,1
2024-01-24,F,11.03,0.359014419164795,1
2024-01-24,GM,34.7,0.3595966713991109,1
2024-01-24,CTVA,45.41,0.5942068431272997,1
2024-01-24,C,53.26,0.4984884363037353,1
2021-05-19,CTVA,44.82,0.7260063173240463,0
2021-05-19,CF,52.95,0.5455163603395697,1
2021-05-19,GM,55.53,0.7250861798809151,1
2021-05-19,LYB,110.37,0.3893327689295729,0
2023-09-22,AEE,80.21,0.7690316395014378,0
2023-09-22,QRVO,94.13,0.5801969945388873,1
2023-09-22,VLO,145.27,0.5979296577555515,0
2023-09-22,MPC,153.46,0.4807734481224586,1
2023-09-26,AEE,76.85,0.7368168744007667,0
2023-09-26,ETR,93.2,0.6948068407162773,1
2023-09-26,QRVO,94.81,0.5843883677067025,1
2023-09-26,MPC,151.02,0.4731291941577851,1
2023-08-04,AEE,81.4,0.7804410354745923,0
2023-08-04,ETR,97.64,0.7279070807675677,0
2023-08-04,QRVO,106.88,0.658785241435422,0
2023-08-04,VLO,126.89,0.5222777880677493,1
2023-08-04,MPC,137.95,0.4321823091912756,1
2021-05-18,CTVA,45.78,0.7415566534380821,0
2021-05-18,CF,54.57,0.5622063792961346,1
2021-05-18,GM,55.89,0.7297869006581008,1
2021-05-18,LYB,113.3,0.3996684127908002,0
2023-05-17,DAL,35.93,0.1707797022643877,1
2023-05-17,TAP,62.13,0.4500347684997393,1
2023-05-17,MHK,96.67,0.7214825208227601,1
2022-12-15,F,13.03,0.3711616247934825,0
2022-12-15,NI,27.44,0.7287987038856869,0
2022-12-15,IPG,32.62,0.7718700456685832,1
2022-08-15,UAA,10.17,0.7787315175693164,1
2022-08-15,GM,39.4,0.6100487729348919,0
2022-08-15,ALB,284.08,0.7357317303732787,1
2021-03-25,NI,24.36,0.5486733636650301,0
2021-03-25,C,71.72,0.5716335232933488,0
2019-12-10,CCJ,8.96,0.6942584823509577,1
2019-12-10,IPG,22.39,0.6235205658748503,0
2019-12-10,DELL,23.99,0.5718712753277712,0
2019-12-10,NI,27.0,0.6980838889994906,0
2022-08-08,UAA,9.67,0.7404457989080914,1
2022-08-08,GM,37.56,0.5815591855694047,0
2022-08-08,ALB,244.84,0.6341050297965136,1
2023-11-30,NI,25.64,0.6555365223838622,1
2023-11-30,IPG,30.74,0.7350725746670175,0
2022-09-13,UAA,8.6,0.6585143609730698,1
2022-09-13,GM,40.53,0.6275450956104358,0
2022-09-13,ALB,298.09,0.7720158811143714,0
2021-03-29,NI,24.15,0.5439434208748143,0
2021-03-29,WDC,65.35,0.787254547644862,1
2021-03-29,C,71.58,0.5705176742517835,0
2022-06-07,PHM,45.3,0.5020336240621501,0
2022-06-07,TAP,54.65,0.5477159293631861,0
2022-06-07,OXY,70.55,0.6677140612725844,0
2022-06-07,CF,92.4,0.5902946362405133,1
2022-06-07,MPC,113.65,0.148602884451941,1
2022-06-07,VLO,145.08,0.1916358127020147,0
2023-01-03,CTVA,58.93,0.6654764203624719,0
2023-01-03,OKE,63.94,0.5490202812934691,0
2019-10-30,CCJ,9.12,0.7066559552500817,0
2019-10-30,IPG,22.1,0.6154445960622685,1
2019-10-30,NI,27.51,0.7112699180139255,0
2021-05-20,CF,52.08,0.5365532020110443,1
2021-05-20,GM,55.51,0.7248250287266269,1
2021-05-20,LYB,109.8,0.3873220805333615,0
2023-04-04,DAL,33.92,0.1612259254330094,1
2023-04-04,TAP,51.94,0.3762241409283189,1
2023-04-04,MHK,95.54,0.7130489297549034,1
2021-04-06,CF,45.61,0.4698961509931592,1
2021-04-06,CTVA,47.74,0.7733052563375719,0
2021-04-06,LYB,104.79,0.3696491877877136,0
2022-10-06,F,12.36,0.3520765681080157,1
2022-10-06,NI,25.1,0.6666489601869804,0
2022-10-06,IPG,26.93,0.637230543527129,1
2023-11-10,NI,25.0,0.6391736762713164,1
2023-11-10,IPG,28.98,0.6929864415696215,1
2023-08-15,AEE,78.76,0.7551294343240651,0
2023-08-15,ETR,94.62,0.7053929535254737,0
2023-08-15,QRVO,99.52,0.613419790677893,1
2023-08-15,MPC,142.62,0.4468129100171057,1
2023-11-14,IPG,29.87,0.7142686338745547,0
2022-06-24,MRO,22.05,0.6852294974983688,1
2022-06-24,PHM,40.39,0.4476189420721908,1
2022-06-24,IP,42.84,0.7713359740727406,0
2022-06-24,TAP,55.77,0.5589408486840786,0
2022-06-24,OXY,57.52,0.5443928108348556,1
2022-06-24,CF,83.32,0.5322873278307311,1
2022-06-24,MPC,85.68,0.1120307535401875,1
2022-06-24,XOM,86.9,0.5412812607057211,1
2022-06-24,LYB,89.24,0.7480113660176189,0
2024-02-05,F,11.59,0.3772418058132343,1
2024-02-05,GM,37.79,0.3916183922816253,1
2024-02-05,CTVA,51.8,0.6778223843645479,0
2024-02-05,C,54.5,0.5100942504422377,1
2021-03-19,C,73.01,0.5819152751763441,0
2023-02-22,CTVA,61.94,0.6994673252545648,0
2023-02-22,OKE,66.38,0.5699713211176178,0
2022-07-27,UAA,8.7,0.6661715047053148,1
2022-07-27,GM,34.68,0.5369667879538592,1
2022-07-27,ALB,234.29,0.6067818470471539,1
2021-12-02,MRO,15.58,0.6372970098580604,1
2021-12-02,OXY,29.65,0.670541408476186,1
2021-12-02,CF,59.3,0.2389905169530119,1
2021-12-02,VLO,71.17,0.7771517176614472,1
2021-12-02,LMT,330.53,0.6378646884685303,1
2023-12-21,IPG,32.97,0.7883976183074679,0
2019-11-21,CCJ,9.62,0.745398058059845,1
2019-11-21,IPG,22.25,0.619621821827397,0
2019-11-21,NI,26.22,0.6779170210950609,1
2019-11-21,DELL,27.21,0.6486293206197855,0
2022-06-14,PHM,39.88,0.4419669078940077,1
2022-06-14,IP,43.62,0.7853799063737847,0
2022-06-14,TAP,51.36,0.5147427288580648,1
2022-06-14,OXY,62.09,0.5876451603744121,1
2022-06-14,CF,93.25,0.5957248358163187,1
2022-06-14,XOM,96.1,0.5985860662119655,1
2022-06-14,MPC,102.67,0.1342460021705304,1
2022-06-14,VLO,133.75,0.1766700437613349,0
2021-05-13,CTVA,45.92,0.7438244107880457,0
2021-05-13,CF,53.57,0.5519038984587489,1
2021-05-13,GM,54.6,0.7129426512065183,1
2021-05-13,WDC,66.37,0.7995422238284545,1
2021-05-13,LYB,110.54,0.3899324479249343,0
