date,symbol,price,evebitda,future_eps,to_buy
2022-09-28,MU,51.0,15.759770114942528,-0.019823,1
2022-09-28,HRB,44.84,23.587737531900167,-1.085,0
2022-05-19,UBER,23.24,-9.097566976663783,-0.26835,1
2022-05-19,COIN,67.42,-22.39649347206216,-2.47179,1
2021-01-20,ALK,55.81,-21.673728959183677,-3.63086,1
2021-01-20,UAL,45.18,-22.282682440846823,-7.08324,1
2021-01-20,AAL,16.17,-26.328326672008547,-4.30477,1
2021-01-20,CCJ,12.63,25.81761229901784,-0.09760312,1
2021-01-20,AIV,4.79,-19.064993355187383,-0.006455,1
2021-01-20,TAP,51.14,-17.496877351392023,-0.096826,0
2021-01-20,HRB,16.88,-29.06566299809345,-1.41,1
2024-08-12,CTVA,51.22,20.27957453580902,-0.30302,1
2024-08-12,HRB,56.24,20.881087525267542,-1.2075,1
2023-01-06,COIN,33.26,-14.469821182178544,-1.44868,1
2023-01-06,UAL,42.24,19.58036165379373,-0.73409,1
2023-01-06,GPS,11.78,29.79539393939394,-0.46246,1
2022-02-14,FSLR,68.23,25.078269173581067,-0.42766,1
2022-02-14,HIMS,4.55,-28.900150685394017,-0.083144,1
2022-02-14,CCL,21.36,-29.52382978723404,-1.27562,0
2021-09-13,HRB,24.82,11.239516924941563,-1.02714,0
2021-09-13,CCL,23.31,-28.11919783197832,-1.44433,1
2024-03-26,UAL,45.42,24.17049655172414,-0.54184,1
2019-12-09,APA,20.63,19.465982722964764,-0.066786,1
2023-07-11,CTVA,54.52,24.77363353293413,-0.2404,0
2023-07-11,HRB,32.1,13.3467107986084,-1.1225,1
2021-03-22,ALK,68.56,-24.90803967346939,-3.63086,0
2021-03-22,UAL,58.33,-24.875017434620176,-7.08324,0
2021-03-22,FTI,7.73,29.960408819476346,-0.073068,1
2021-03-22,BA,251.23,-27.5510761533542,-1.04877,0
2021-03-22,AAL,23.83,-28.9250707633547,-4.30477,0
2021-03-22,AIV,5.65,-20.685897809110354,-0.006455,1
2021-03-22,TAP,49.85,-17.233587283671934,-0.096826,1
2021-03-22,HRB,20.35,-28.08227208295762,-1.41,1
2021-03-22,VST,16.7,29.783860606779665,-2.83478,0
2022-08-19,UBER,29.01,-29.50975009705612,-0.17511,1
2022-08-19,COIN,74.06,-13.77281736977314,-2.37683,1
2022-08-19,CTVA,61.33,24.101474061810155,-0.22066,0
2022-08-19,HRB,47.75,24.924347938924694,-1.085,0
2022-09-26,UBER,26.89,-27.58180885464581,-0.17511,1
2022-09-26,COIN,62.28,-11.247196667142225,-2.37683,1
2022-09-26,CTVA,57.61,22.6259972406181,-0.22066,1
2022-09-26,MU,48.88,15.095747126436782,-0.019823,1
2022-09-26,HRB,42.32,22.430260478394395,-1.085,0
2021-06-10,HRB,25.74,5.070583581468791,-1.02714,0
2021-06-10,OXY,28.33,21.080539256198342,0.00899,1
2022-03-14,FSLR,71.99,26.73973520332729,-0.42766,1
2022-03-14,HIMS,3.9,-24.451761867783105,-0.083144,1
2022-08-03,COIN,80.81,-15.220010896323114,-2.37683,1
2022-08-03,CTVA,55.7,21.86842715231788,-0.22066,1
2022-08-03,HRB,39.84,21.291156076531568,-1.085,1
2021-11-05,UAL,52.71,22.75105491852746,-2.09109,0
2021-11-05,CCL,24.79,-29.027252032520327,-1.44433,0
2023-11-24,PNW,73.26,24.712814242187427,-0.13126,0
2023-11-24,NCLH,14.37,25.811262787638302,-0.11794,1
2023-11-24,CCL,14.41,21.233110619469027,-0.12647,1
2023-11-24,VST,34.86,17.006483463864306,-0.039503,1
2022-09-07,COIN,68.25,-12.527158941735312,-2.37683,1
2022-09-07,MU,55.0,17.01264367816092,-0.019823,0
2022-09-07,HRB,44.94,23.63366916100754,-1.085,0
2021-02-18,ALK,59.9,-22.711245102040817,-3.63086,1
2021-02-18,UAL,44.96,-22.239312577833125,-7.08324,1
2021-02-18,FTI,7.02,28.493771244832335,-0.073068,1
2021-02-18,AAL,17.71,-26.85038749465812,-4.30477,1
2021-02-18,AIV,4.78,-19.046145628978977,-0.006455,1
2021-02-18,TAP,44.54,-16.149811888638073,-0.096826,1
2021-02-18,HRB,19.48,-27.36760873309288,-1.41,1
2021-11-03,UAL,49.05,22.03584188292094,-2.09109,0
2021-11-03,CCL,23.17,-28.03330081300813,-1.44433,0
2021-07-15,CTVA,42.42,16.812980414101848,-0.31299,0
2021-07-15,HRB,23.92,10.636184632988677,-1.02714,0
2021-09-24,CTVA,42.31,16.767810856183548,-0.31299,1
2021-09-24,HRB,25.54,11.722182758503877,-1.02714,0
2021-09-24,CCL,25.44,-29.42605962059621,-1.44433,0
2022-05-16,UBER,23.59,-9.216409915298184,-0.26835,0
2022-05-16,COIN,61.7,-20.116717616865326,-2.47179,1
2023-07-25,CTVA,56.23,25.49900119760479,-0.2404,0
2023-07-25,HRB,33.38,13.789518876693084,-1.1225,1
2024-04-19,IONQ,7.09,-29.76361329490403,-0.22,1
2024-03-01,BMY,50.89,29.85638221423759,-4.41226,0
2024-03-01,UAL,44.84,24.069481167108755,-0.54184,1
2024-03-01,AIV,7.62,-17.371891624765656,-0.09,0
2022-09-30,COIN,64.49,-23.52624768906204,-2.52449,1
2022-09-30,LUV,30.84,23.575307994757537,-0.069839,1
2022-09-30,PNW,64.51,24.476586588973305,-0.18018,1
2022-09-30,ZETA,6.61,-24.4233055383052,-0.38429,1
2022-09-30,AIV,7.3,15.628179122472588,0.007531,1
2022-09-30,MU,50.1,15.47787356321839,-0.019823,1
2022-05-31,UBER,23.2,-9.08398492653414,-0.26835,1
2022-05-31,COIN,78.1,-26.6531379009961,-2.47179,0
2022-05-03,UBER,29.47,-11.212971284356094,-0.26835,0
2023-01-12,COIN,47.55,-21.546330159436444,-1.44868,1
2023-01-12,UAL,51.3,20.92804179918219,-0.73409,0
2023-07-20,CTVA,56.62,25.664435928143718,-0.2404,0
2023-07-20,HRB,34.07,14.028220106285607,-1.1225,1
2021-03-01,ALK,64.83,-23.96184524489796,-3.63086,1
2021-03-01,UAL,53.31,-23.88539601494396,-7.08324,1
2021-03-01,AAL,21.18,-28.0267193482906,-4.30477,1
2021-03-01,AIV,4.85,-19.178079712437825,-0.006455,1
2021-03-01,TAP,44.85,-16.213083145221972,-0.096826,1
2021-03-01,HRB,19.87,-27.68797506311993,-1.41,1
2021-12-03,RKLB,13.0,-27.345884833497795,-0.05,0
2021-12-03,UAL,40.61,20.3865528062764,-2.09109,1
2021-12-03,CCL,17.2,-26.72836879432624,-1.27562,1
2023-11-03,PNW,73.92,24.813258660418303,-0.13126,0
2023-11-03,NCLH,13.81,25.49275671000069,-0.11794,1
2023-11-03,LYV,85.36,29.945037672451384,-1.03193,1
2023-11-03,CCL,12.55,20.193650442477875,-0.12647,1
2023-11-03,VST,34.99,17.040177720501475,-0.039503,1
2019-11-13,APA,23.3,20.68811231834751,-0.066786,1
2023-12-22,PNW,71.13,24.38865270928367,-0.13126,0
2023-12-22,NCLH,20.95,29.55370920121713,-0.11794,0
2023-12-22,VST,38.02,17.825513088495576,-0.039503,1
2022-03-04,FSLR,71.85,26.67787210631908,-0.42766,1
2022-03-04,HIMS,4.6,-29.242334425011816,-0.083144,1
2023-02-17,UAL,49.63,20.67962835074966,-0.73409,0
2022-07-13,UBER,21.5,-22.680109185832567,-0.17511,1
2022-07-13,COIN,53.1,-9.27901347103426,-2.37683,1
2022-07-13,CTVA,51.97,20.38898399558499,-0.22066,1
2022-07-13,HRB,37.07,20.01884995025737,-1.085,1
2021-02-10,ALK,57.36,-22.06691967346939,-3.63086,1
2021-02-10,UAL,43.78,-22.006692403486923,-7.08324,1
2021-02-10,AAL,17.41,-26.74868733440171,-4.30477,1
2021-02-10,AIV,4.92,-19.31001379589667,-0.006455,1
2021-02-10,TAP,48.98,-17.05601956358164,-0.096826,0
2021-02-10,HRB,19.71,-27.55654272317403,-1.41,1
2024-01-23,BMY,50.12,29.50657085111161,-4.41226,0
2024-01-23,UAL,40.49,23.311865782493367,-0.54184,1
2024-01-23,AIV,7.73,-17.49373006596958,-0.09,0
2024-02-29,BMY,50.75,29.792780148214685,-4.41226,0
2024-02-29,UAL,45.49,24.18268806366048,-0.54184,1
2024-02-29,AIV,7.38,-17.106062298502547,-0.09,1
2021-10-21,RKLB,12.66,-26.423189649637987,-0.05,1
2021-10-21,UAL,46.72,21.58052866626433,-2.09109,1
2021-10-21,CCL,22.33,-27.517918698644987,-1.44433,1
2021-03-29,ALK,67.5,-24.639147959183678,-3.63086,0
2021-03-29,UAL,56.2,-24.45511830635118,-7.08324,0
2021-03-29,FTI,7.74,29.98106568672485,-0.073068,0
2021-03-29,BA,250.52,-27.49468427527555,-1.04877,0
2021-03-29,AAL,22.91,-28.613190272435897,-4.30477,0
2021-03-29,AIV,5.91,-21.175938690528927,-0.006455,1
2021-03-29,TAP,52.91,-17.858135816403312,-0.096826,1
2021-03-29,HRB,21.17,-28.755862822362488,-1.41,1
2021-06-30,CTVA,44.35,17.605500839395635,-0.31299,0
2021-12-06,RKLB,12.28,-25.39194208980776,-0.05,0
2021-12-06,UAL,43.99,21.047050090525044,-2.09109,0
2021-12-06,CCL,18.59,-27.662429078014185,-1.27562,1
2022-10-24,COIN,66.39,-24.300466176925124,-2.52449,1
2022-10-24,LUV,33.72,25.81740498034076,-0.069839,1
2022-10-24,PNW,64.61,24.49401498591705,-0.18018,1
2022-10-24,ZETA,7.64,-28.02654395077062,-0.38429,1
2022-10-24,AIV,7.56,15.943250729100477,0.007531,0
2022-10-24,MU,56.24,17.40103448275862,-0.019823,1
2021-09-16,CTVA,42.58,16.878681589255734,-0.31299,1
2021-09-16,HRB,24.98,11.34677599906652,-1.02714,0
2021-09-16,CCL,23.09,-27.98421680216802,-1.44433,1
2019-11-26,APA,22.89,20.500444477521263,-0.066786,1
2023-09-29,CTVA,51.16,23.348349700598803,-0.2404,0
2023-09-29,CCL,13.72,20.84750442477876,-0.12647,0
2024-03-19,UAL,43.91,23.90750822228117,-0.54184,1
2024-03-19,AIV,7.53,-17.272205627416987,-0.09,1
2022-02-16,FSLR,71.67,26.59833384292553,-0.42766,1
2024-02-01,BMY,48.67,28.847835167302943,-4.41226,1
2024-02-01,UAL,41.5,23.487771883289124,-0.54184,1
2021-02-16,ALK,59.94,-22.721391959183677,-3.63086,1
2021-02-16,UAL,45.71,-22.387164383561643,-7.08324,1
2021-02-16,AAL,17.82,-26.887677553418804,-4.30477,1
2021-02-16,AIV,4.89,-19.25347061727145,-0.006455,1
2021-02-16,TAP,44.5,-16.141647855530476,-0.096826,1
2021-02-16,HRB,19.71,-27.55654272317403,-1.41,1
2023-02-21,COIN,62.07,-28.73673676194062,-1.44868,1
2023-02-21,UAL,48.2,20.466915038618808,-0.73409,1
2022-05-12,UBER,23.29,-9.114544539325845,-0.26835,1
2022-05-12,COIN,58.5,-18.841318537034933,-2.47179,1
2022-11-04,COIN,58.82,-21.215816735072348,-2.52449,0
2022-11-04,LUV,37.08,28.433184796854523,-0.069839,0
2022-11-04,PNW,69.52,25.34974927585501,-0.18018,1
2022-11-04,GPS,10.98,28.908121212121213,-0.46246,1
2022-11-04,AIV,7.51,15.88266003551819,0.007531,1
2022-11-04,MU,56.16,17.375977011494253,-0.019823,1
2021-08-25,CTVA,43.78,17.371440402909904,-0.31299,0
2021-08-25,HRB,25.57,11.742293834902304,-1.02714,0
2024-01-04,UAL,40.47,23.3083824933687,-0.54184,1
2024-01-04,AIV,7.74,-17.50480628789721,-0.09,0
2022-11-17,COIN,48.79,-17.12875809547085,-2.52449,0
2022-11-17,LUV,37.63,28.861363040629097,-0.069839,0
2022-11-17,PNW,72.31,25.836001550585543,-0.18018,0
2022-11-17,AIV,7.81,16.24620419701191,0.007531,0
2022-11-17,MU,58.74,18.184080459770115,-0.019823,0
2024-07-30,CTVA,55.53,21.87073050397878,-0.30302,0
2024-07-30,HRB,58.07,21.52463680265353,-1.2075,1
2022-07-21,UBER,24.23,-25.16278823873045,-0.17511,1
2022-07-21,COIN,73.98,-13.755665446495511,-2.37683,1
2022-07-21,CTVA,53.88,21.14655408388521,-0.22066,1
2022-07-21,HRB,37.71,20.312812376544542,-1.085,1
2024-02-09,BMY,49.81,29.365737704918036,-4.41226,0
2024-02-09,UAL,42.33,23.632328381962864,-0.54184,1
2024-02-09,AIV,7.51,-17.25005318356173,-0.09,0
2019-12-06,APA,19.99,19.17303780194411,-0.066786,1
2021-09-20,CTVA,41.49,16.431092333519867,-0.31299,1
2021-09-20,HRB,25.27,11.541183070918008,-1.02714,0
2021-09-20,CCL,23.24,-28.076249322493226,-1.44433,1
2024-03-13,UAL,43.04,23.755985145888594,-0.54184,1
2022-03-03,FSLR,67.37,24.698253006244947,-0.42766,1
2024-02-15,BMY,49.44,29.197646530428923,-4.41226,0
2024-02-15,UAL,42.83,23.71941061007957,-0.54184,1
2022-09-21,COIN,67.64,-12.396375526743387,-2.37683,1
2022-09-21,CTVA,59.23,23.268543598234,-0.22066,1
2022-09-21,MU,50.1,15.47787356321839,-0.019823,1
2022-09-21,HRB,44.78,23.560178554435744,-1.085,0
2022-04-12,UBER,31.99,-12.068640442523767,-0.26835,0
2021-01-06,ALK,51.52,-20.58547853061225,-3.63086,1
2021-01-06,UAL,43.54,-21.9593798256538,-7.08324,1
2021-01-06,AAL,15.52,-26.107976324786325,-4.30477,1
2021-01-06,CCJ,14.42,29.42119227863441,-0.09760312,1
2021-01-06,AIV,5.07,-19.592729689022768,-0.006455,0
2021-01-06,TAP,49.25,-17.111126787057938,-0.096826,1
2021-01-06,HRB,16.16,-28.284329346011987,-1.41,1
2023-11-13,PNW,68.94,24.055359868312586,-0.13126,1
2023-11-13,NCLH,13.1,25.088936504328945,-0.11794,1
2023-11-13,CCL,12.78,20.322185840707963,-0.12647,1
2023-11-13,VST,34.4,16.887257632743363,-0.039503,1
2021-10-27,RKLB,12.84,-26.911675329616116,-0.05,1
2021-10-27,UAL,45.82,21.404656608328303,-2.09109,1
2021-10-27,CCL,21.64,-27.094569105691058,-1.44433,1
2021-11-04,UAL,49.14,22.053429088714545,-2.09109,0
2021-11-04,CCL,22.88,-27.855371273712738,-1.44433,0
2022-04-06,UBER,33.41,-12.550803221953329,-0.26835,0
2021-05-11,F,11.58,28.96984895241189,-0.035545,1
2021-05-11,HRB,23.66,4.73555294026714,-1.02714,0
2021-05-11,OXY,24.53,19.85810123966942,0.00899,1
2022-03-02,FSLR,69.51,25.6438746319418,-0.42766,1
2023-11-09,PNW,71.02,24.37191197425232,-0.13126,0
2023-11-09,NCLH,12.76,24.89555781376172,-0.11794,1
2023-11-09,CCL,12.31,20.059526548672565,-0.12647,1
2023-11-09,VST,34.56,16.928727486725663,-0.039503,1
2021-07-13,CTVA,43.05,17.07167879071069,-0.31299,0
2021-07-13,HRB,23.62,10.435073869004375,-1.02714,1
2021-11-10,UAL,51.77,22.567366324683164,-2.09109,0
2021-11-10,CCL,23.49,-28.229636856368565,-1.44433,0
2022-12-01,COIN,45.27,-15.694416479179994,-2.52449,1
2022-12-01,PNW,77.8,26.79282054279724,-0.18018,0
2022-12-01,AIV,8.31,16.852111132834775,0.007531,0
2021-03-09,ALK,66.89,-24.484408387755103,-3.63086,0
2021-03-09,UAL,53.43,-23.909052303860523,-7.08324,1
2021-03-09,AAL,21.6,-28.16909957264957,-4.30477,1
2021-03-09,AIV,4.92,-19.31001379589667,-0.006455,1
2021-03-09,TAP,46.38,-16.52535741158766,-0.096826,1
2021-03-09,HRB,19.76,-27.59761532912534,-1.41,1
2022-02-24,FSLR,69.04,25.436191377699966,-0.42766,1
2022-02-24,CCL,20.63,-29.03328014184397,-1.27562,0
2023-11-17,PNW,71.97,24.5164910610998,-0.13126,0
2023-11-17,NCLH,14.93,26.129768865275917,-0.11794,1
2023-11-17,CCL,14.79,21.445473451327437,-0.12647,1
2023-11-17,VST,34.86,17.006483463864306,-0.039503,1
2023-02-13,COIN,56.4,-25.92891269608672,-1.44868,1
2023-02-13,UAL,49.19,20.61417810086325,-0.73409,0
2022-02-23,FSLR,64.9,23.606811223314477,-0.42766,1
2022-02-23,CCL,20.21,-28.75104609929078,-1.27562,0
2022-06-27,UBER,22.86,-8.968537500432152,-0.26835,1
2022-06-27,COIN,55.96,-17.828970517419556,-2.47179,1
2021-06-22,OXY,30.01,21.620985537190084,0.00899,0
2022-12-21,COIN,35.15,-11.570684332343786,-2.52449,1
2022-12-21,LUV,36.6,28.059501965923985,-0.069839,0
2022-12-21,PNW,77.45,26.731821153494124,-0.18018,0
2022-12-21,GPS,11.94,29.972848484848484,-0.46246,1
2022-12-21,IONQ,3.69,-29.160750855431992,-0.124,1
2022-12-21,AIV,7.42,15.773596787070074,0.007531,0
2022-06-09,UBER,25.44,-9.844579733794296,-0.26835,1
2022-06-09,COIN,63.76,-20.937755774506144,-2.47179,1
2023-03-16,UAL,43.59,19.781174920490685,-0.73409,0
2022-12-28,COIN,32.53,-10.503077788400024,-2.52449,1
2022-12-28,LUV,32.19,24.62629095674967,-0.069839,1
2022-12-28,PNW,76.81,26.620279413054146,-0.18018,0
2022-12-28,GPS,11.29,29.25193939090909,-0.46246,1
2022-12-28,IONQ,3.12,-24.305386783575702,-0.124,1
2022-12-28,ZETA,7.88,-28.86613348011818,-0.38429,1
2022-12-28,AIV,7.01,15.276753099695323,0.007531,1
2022-12-28,HBI,6.06,29.254814541200066,-0.069173,1
2021-08-17,CTVA,45.07,17.901156127588138,-0.31299,0
2021-08-17,HRB,25.75,11.862960293292884,-1.02714,0
2024-02-16,BMY,49.86,29.388452728497644,-4.41226,0
2024-02-16,UAL,41.99,23.5731124668435,-0.54184,1
2019-12-30,LUV,54.08,26.63588390501319,-0.2943,0
2019-12-30,ALK,67.68,21.76686448669201,-0.9489,0
2019-12-30,UAL,87.96,18.766360665074057,-2.61181,0
2019-12-30,NCLH,58.59,27.25924633778496,-0.33581,0
2019-12-30,TPR,26.59,24.01495792426368,-0.017697,0
2019-12-30,SYF,36.05,21.61122191967325,-0.18796,0
2019-12-30,APA,25.5,21.69511048602673,-0.33386,1
2019-12-30,DAL,58.66,19.406517857142852,-0.50576,0
2019-12-30,DVN,25.53,19.72864329268293,-0.24034,0
2019-12-30,EXPE,107.77,20.691926646562123,-1.26205,1
2022-01-24,FSLR,77.93,29.364498037720992,-0.42766,0
2022-01-24,HIMS,4.63,-29.4476447092984,-0.083144,1
2022-01-24,CCL,19.74,-28.43521276595745,-1.27562,1
2022-12-08,COIN,42.81,-14.692007281431271,-2.52449,1
2022-12-08,LUV,37.49,28.752372214941023,-0.069839,0
2022-12-08,PNW,77.78,26.789334863408488,-0.18018,0
2022-12-08,AIV,8.15,16.65822091337146,0.007531,0
2022-12-20,COIN,34.97,-11.497337317874369,-2.52449,1
2022-12-20,LUV,36.39,27.896015727391877,-0.069839,0
2022-12-20,PNW,77.01,26.65513620694164,-0.18018,0
2022-12-20,IONQ,3.71,-29.331114542343883,-0.124,1
2022-12-20,AIV,7.42,15.773596787070074,0.007531,0
2022-06-03,UBER,24.15,-9.406558617113223,-0.26835,0
2022-06-03,COIN,66.69,-22.105543056975847,-2.47179,1
2023-03-27,COIN,62.54,-28.96948408309606,-1.44868,1
2023-03-27,UAL,41.94,19.535736483416628,-0.73409,1
2021-08-12,CTVA,46.06,18.307682148852827,-0.31299,0
2021-08-12,HRB,25.75,11.862960293292884,-1.02714,0
2022-10-25,COIN,75.05,-27.8292725397316,-2.52449,0
2022-10-25,LUV,34.62,26.51806028833552,-0.069839,1
2022-10-25,PNW,65.79,24.699670069853266,-0.18018,1
2022-10-25,ZETA,7.99,-29.25094535087224,-0.38429,1
2022-10-25,AIV,7.84,16.28255861316128,0.007531,0
2022-10-25,MU,55.87,17.28514367816092,-0.019823,1
2022-11-16,COIN,48.83,-17.14505743201961,-2.52449,0
2022-11-16,LUV,37.99,29.141625163827,-0.069839,0
2022-11-16,PNW,73.3,26.00854268032864,-0.18018,0
2022-11-16,AIV,7.86,16.306794890594198,0.007531,0
2022-11-16,MU,58.87,18.22479885057471,-0.019823,0
2019-12-16,APA,22.07,20.12510879708384,-0.066786,1
2021-04-20,F,11.45,28.88556114991067,-0.035545,1
2021-04-20,HRB,21.93,-29.38016643823264,-1.02714,1
2021-04-20,OXY,23.2,19.4302479338843,0.00899,1
2022-12-05,COIN,46.0,-15.99187937119486,-2.52449,1
2022-12-05,PNW,77.86,26.803277580963485,-0.18018,0
2022-12-05,AIV,8.1,16.59763021978917,0.007531,0
2023-08-14,CTVA,52.0,23.704670658682637,-0.2404,0
2023-08-14,HRB,35.16,14.40529885791454,-1.1225,1
2024-03-11,UAL,42.89,23.72986047745358,-0.54184,1
2023-01-17,COIN,54.14,-24.809744726275454,-1.44868,1
2023-01-17,UAL,51.2,20.913166742389823,-0.73409,0
2022-10-27,COIN,72.47,-26.7779653323366,-2.52449,0
2022-10-27,LUV,35.29,27.039659239842727,-0.069839,1
2022-10-27,PNW,66.47,24.818183169070743,-0.18018,1
2022-10-27,ZETA,8.03,-29.39087694536969,-0.38429,1
2022-10-27,AIV,7.65,16.052313977548593,0.007531,0
2022-10-27,MU,52.21,16.13876436781609,-0.019823,1
2019-12-19,APA,22.71,20.418053718104492,-0.066786,1
2021-03-10,ALK,66.39,-24.357572673469388,-3.63086,1
2021-03-10,UAL,53.92,-24.00564881693649,-7.08324,1
2021-03-10,BA,245.34,-27.083261839842155,-1.04877,0
2021-03-10,AAL,21.75,-28.21994965277778,-4.30477,1
2021-03-10,AIV,5.0,-19.460795605563924,-0.006455,1
2021-03-10,TAP,46.85,-16.621284800601956,-0.096826,1
2021-03-10,HRB,20.6,-28.28763511271416,-1.41,1
2023-03-14,COIN,62.65,-29.02395686038776,-1.44868,1
2023-03-14,UAL,46.21,20.170901408450703,-0.73409,0
2022-12-07,COIN,41.26,-14.060407990166834,-2.52449,1
2022-12-07,LUV,37.81,29.001494102228047,-0.069839,0
2022-12-07,PNW,77.62,26.76144942829849,-0.18018,0
2022-12-07,ZETA,8.11,-29.67074011554602,-0.38429,1
2022-12-07,AIV,8.1,16.59763021978917,0.007531,0
2023-03-24,UAL,41.36,19.4494611540209,-0.73409,1
2022-06-28,UBER,22.08,-8.703687522904062,-0.26835,1
2022-06-28,COIN,51.18,-15.923843141922903,-2.47179,1
2022-07-19,UBER,22.67,-23.74411449402024,-0.17511,1
2022-07-19,COIN,65.83,-12.008313262587023,-2.37683,1
2022-07-19,CTVA,53.74,21.091025386313465,-0.22066,1
2022-07-19,HRB,38.06,20.473573078420348,-1.085,1
2022-07-22,UBER,23.3,-24.31704042962281,-0.17511,1
2022-07-22,COIN,70.82,-13.078164476071656,-2.37683,1
2022-07-22,CTVA,54.01,21.198116445916117,-0.22066,1
2022-07-22,HRB,37.95,20.42304828640224,-1.085,1
2021-05-04,F,11.41,28.85962644144876,-0.035545,1
2021-05-04,HRB,22.68,4.577701965085593,-1.02714,1
2021-05-04,OXY,25.86,20.285954545454544,0.00899,1
2021-09-15,CTVA,42.97,17.038828203693342,-0.31299,1
2021-09-15,HRB,24.85,11.259628001339992,-1.02714,0
2021-09-15,CCL,23.17,-28.03330081300813,-1.44433,1
2022-10-10,COIN,67.04,-24.56533039584247,-2.52449,1
2022-10-10,LUV,31.66,24.213682830930537,-0.069839,1
2022-10-10,PNW,61.19,23.89796381044092,-0.18018,1
2022-10-10,ZETA,6.89,-25.40282666215021,-0.38429,1
2022-10-10,AIV,7.07,15.34946193199407,0.007531,1
2022-10-10,MU,51.38,15.878793103448276,-0.019823,1
2022-05-13,UBER,24.39,-9.488050917891098,-0.26835,0
2022-05-13,COIN,67.87,-22.575846467663307,-2.47179,1
2021-10-12,RKLB,13.5,-28.70278950935052,-0.05,1
2021-10-12,UAL,49.67,22.15699818949909,-2.09109,0
2021-10-12,CCL,24.33,-28.745018969647692,-1.44433,0
2022-09-12,COIN,82.55,-15.59306522761155,-2.37683,0
2022-09-12,MU,57.94,17.933505747126436,-0.019823,0
2022-09-12,HRB,45.63,23.95059740184841,-1.085,0
2019-11-15,APA,23.91,20.967325445929525,-0.066786,1
2024-03-18,UAL,43.55,23.84480901856764,-0.54184,1
2024-03-18,AIV,7.42,-17.150367186213064,-0.09,1
2021-02-01,LUV,44.79,-29.845286486486486,-1.85346,1
2021-02-01,ALK,49.89,-20.171994102040816,-3.63086,1
2021-02-01,UAL,39.935,-21.248705479452056,-7.08324,1
2021-02-01,BA,195.84,-23.151715401687305,-1.04877,1
2021-02-01,AAL,16.84,-26.55545702991453,-4.30477,1
2021-02-01,CCJ,14.63,29.843958644958143,-0.09760312,1
2021-02-01,AIV,4.72,-18.93305927172854,-0.006455,1
2021-02-01,HRB,18.16,-26.283291929666365,-1.41,1
2021-02-01,CCL,18.8,-29.26780415430267,-1.54064,1
2023-08-08,CTVA,54.18,24.62940838323353,-0.2404,0
2023-08-08,HRB,35.08,14.377623355399304,-1.1225,1
2024-01-17,BMY,49.98,29.442968785088706,-4.41226,0
2024-01-17,UAL,37.88,22.857296551724136,-0.54184,1
2024-01-17,AIV,7.49,-17.22790073970647,-0.09,0
2023-08-10,CTVA,52.21,23.793750898203594,-0.2404,0
2023-08-10,HRB,35.63,14.567892451451316,-1.1225,1
2024-02-12,BMY,49.75,29.3384796766225,-4.41226,0
2024-02-12,UAL,43.02,23.752501856763924,-0.54184,1
2024-03-04,BMY,50.92,29.87001122838536,-4.41226,0
2024-03-04,UAL,44.14,23.94756604774536,-0.54184,1
2024-03-04,AIV,7.7,-17.46050140018669,-0.09,0
2023-01-19,COIN,49.42,-22.472367373395315,-1.44868,1
2023-01-19,UAL,48.37,20.492202635165835,-0.73409,1
2021-10-11,UAL,49.18,22.061245624622813,-2.09109,0
2021-10-11,CCL,23.88,-28.468921409214094,-1.44433,0
2022-01-03,CCL,21.41,-29.557429078014184,-1.27562,0
2021-04-23,F,12.22,29.384804287802503,-0.035545,1
2021-04-23,HRB,22.19,-29.593743990081155,-1.02714,1
2021-04-23,OXY,24.65,19.896704545454547,0.00899,1
2021-09-27,CTVA,43.46,17.240038052602127,-0.31299,1
2021-09-27,HRB,25.54,11.722182758503877,-1.02714,0
2021-06-04,HRB,25.29,4.998100990824202,-1.02714,0
2021-06-04,OXY,29.14,21.34111157024793,0.00899,1
2023-10-17,PNW,76.18,25.157204698602836,-0.13126,0
2023-10-17,NCLH,15.14,26.24920864505848,-0.11794,1
2023-10-17,CCL,12.5,20.16570796460177,-0.12647,1
2023-10-17,VST,32.57,16.412946173303833,-0.039503,1
2022-09-16,COIN,74.0,-13.75995342731492,-2.37683,0
2022-09-16,CTVA,61.35,24.10940673289183,-0.22066,0
2022-09-16,MU,52.85,16.339224137931033,-0.019823,1
2022-09-16,HRB,44.93,23.6290759980968,-1.085,0
2021-05-19,F,12.11,29.31348383953224,-0.035545,1
2021-05-19,HRB,24.93,4.940114918308532,-1.02714,0
2021-05-19,OXY,25.07,20.03181611570248,0.00899,1
2022-07-01,UBER,21.34,-22.534604186292547,-0.17511,1
2022-07-01,COIN,49.04,-8.408553364694573,-2.37683,1
2022-07-01,CTVA,54.12,21.24174613686534,-0.22066,1
2022-07-01,HRB,36.77,19.88105506293525,-1.085,1
2021-06-08,HRB,25.76,5.073805029941883,-1.02714,0
2021-06-08,OXY,29.19,21.357196280991737,0.00899,1
2022-11-09,COIN,45.98,-15.98372970292048,-2.52449,1
2022-11-09,LUV,37.2,28.52660550458716,-0.069839,0
2022-11-09,PNW,69.86,25.40900582546375,-0.18018,1
2022-11-09,GPS,10.62,28.50884848181818,-0.46246,1
2022-11-09,ZETA,7.9,-28.93609928677619,-0.38429,1
2022-11-09,AIV,7.19,15.494879596591558,0.007531,1
2022-11-09,MU,55.97,17.31646551724138,-0.019823,1
2023-09-01,CTVA,51.11,23.32714011976048,-0.2404,0
