date,symbol,price,est_eps_growth,to_buy
2021-08-13,COP,55.97,0.3817596742084738,0
2023-03-02,C,51.4,0.4407489314091413,0
2023-03-02,CAH,74.71,0.3027600105143257,0
2023-08-03,MPC,136.22,0.7008075246011776,1
2023-08-03,PSX,110.41,0.3372238224471787,1
2023-08-03,VLO,125.6,0.4817620289309048,1
2023-08-03,DHI,123.15,0.3953739731949848,0
2021-04-27,AIG,48.44,0.2463425753242985,1
2021-04-27,CVS,75.11,0.1969386218004425,1
2021-04-27,HPQ,34.43,0.3441458327035281,0
2021-04-27,ORCL,75.22,0.1783542216656005,1
2023-09-13,LEN,115.97,0.304753434077644,0
2023-09-13,PSX,123.17,0.3372238224471787,0
2023-09-13,VLO,145.48,0.4817620289309048,0
2023-09-13,DHI,113.86,0.3953739731949848,0
2022-11-23,IBM,148.75,1.0067322023679937,0
2022-11-23,F,14.03,1.2929910500534052,0
2022-11-23,GE,54.69,2.112439462187151,0
2022-11-23,PRU,107.06,0.2663950184511058,0
2021-09-24,NUE,100.92,0.4962198106981446,1
2021-09-24,TSN,76.22,0.3761950286806882,1
2021-09-24,COP,65.02,0.3817596742084738,1
2022-04-06,NUE,146.49,0.2131197669376091,0
2022-04-06,COP,97.54,0.2175724957726572,0
2022-04-06,FDX,204.0,0.4763291857635455,1
2022-04-06,LYB,99.69,0.3397881005952551,1
2021-12-20,AIG,52.91,0.346776660962979,1
2021-12-20,XOM,59.16,0.2467184019821172,1
2021-12-20,COP,68.6,0.4375024670078814,1
2021-12-20,CVX,113.65,0.4189164646161948,1
2021-12-20,F,19.42,0.6656512370904228,0
2021-12-20,GE,56.0,0.9776125009390728,1
2023-03-16,C,45.62,0.4407489314091413,0
2023-03-16,CAH,70.51,0.3027600105143257,1
2023-10-09,LEN,111.27,0.304753434077644,1
2023-10-09,NRG,39.7,0.9490404640600548,1
2023-10-09,PFE,33.2,0.982013577494426,0
2022-10-21,CAT,190.22,0.2693864780559954,1
2022-10-21,AIG,53.25,1.5498265437605314,1
2022-10-21,HCA,196.66,0.2344430900699148,1
2022-10-21,IBM,129.9,1.0067322023679937,1
2022-10-21,F,12.19,1.2929910500534052,0
2022-10-21,KR,43.63,1.930689505182163,1
2022-10-21,GE,45.32,2.112439462187151,1
2022-10-21,MET,68.06,0.4120926606903796,1
2022-10-21,PRU,98.29,0.2663950184511058,1
2022-02-02,GM,53.5,0.4226441389514977,0
2022-02-02,COP,92.21,0.4506679358744948,0
2022-02-02,BBY,99.05,0.3926091320646497,0
2023-05-16,NUE,136.78,0.4311069062408718,1
2023-05-16,DAL,33.82,7.077099031216362,1
2023-05-16,F,11.25,0.3049331666506393,1
2022-04-12,NUE,157.24,0.2131197669376091,0
2022-04-12,COP,100.0,0.2175724957726572,0
2022-04-12,FDX,204.38,0.4763291857635455,1
2022-04-12,LYB,103.53,0.3397881005952551,0
2023-11-02,LEN,115.86,0.304753434077644,1
2023-11-02,NRG,45.13,0.9490404640600548,1
2023-11-02,PFE,30.5,0.982013577494426,0
2021-08-17,XOM,55.56,0.5432995205452313,0
2021-08-17,NUE,119.57,0.4962198106981446,0
2021-08-17,TSN,80.76,0.3761950286806882,0
2021-08-17,COP,54.52,0.3817596742084738,1
2023-07-17,MPC,118.13,0.7008075246011776,1
2023-07-17,PSX,99.04,0.3372238224471787,1
2023-07-17,VLO,113.71,0.4817620289309048,1
2023-07-17,DHI,128.05,0.3953739731949848,0
2022-06-17,NUE,113.99,0.2131197669376091,0
2022-06-17,LOW,172.47,0.4236726556823192,1
2022-06-17,COP,93.74,0.2175724957726572,0
2022-06-17,CVX,148.38,0.4989530723131066,0
2022-06-17,LYB,89.73,0.3397881005952551,0
2021-01-19,BMY,66.74,0.2750556242274413,0
2021-01-19,CI,220.8,0.1887173128638513,0
2021-01-19,C,63.69,0.9345415000037242,0
2021-01-19,XOM,48.84,75.74525884161967,0
2021-01-19,CNC,62.79,2.193588162762022,0
2021-01-19,HPQ,25.14,0.2663999540590722,1
2021-01-19,MRK,79.32,0.1624405465176164,0
2021-01-19,DOW,57.55,0.707749264782719,0
2021-01-19,DELL,37.92,0.5415303609823944,1
2021-01-19,GS,294.2,0.3723780565567883,0
2021-02-22,CI,209.15,0.1887173128638513,1
2021-02-22,C,65.52,0.9345415000037242,1
2021-02-22,XOM,54.3,75.74525884161967,1
2021-02-22,CNC,58.28,2.193588162762022,1
2021-02-22,HPQ,27.12,0.3441458327035281,1
2021-08-24,XOM,55.36,0.5432995205452313,1
2021-08-24,NUE,123.25,0.4962198106981446,0
2021-08-24,COP,55.41,0.3817596742084738,1
2023-07-14,MPC,118.41,0.7008075246011776,1
2023-07-14,PSX,100.46,0.3372238224471787,1
2023-07-14,VLO,113.48,0.4817620289309048,1
2023-07-14,DHI,130.31,0.3953739731949848,0
2022-09-22,TMUS,135.05,0.4029271896209428,1
2022-09-22,KR,45.5,1.930689505182163,0
2022-09-22,UAL,34.45,0.2281102761215753,0
2021-06-10,AIG,51.57,0.2463425753242985,0
2021-06-10,CVS,85.5,0.1969386218004425,0
2021-06-10,PFE,40.68,0.2508345255126371,1
2021-06-10,DELL,52.58,0.2681764599484815,0
2022-05-24,NUE,124.22,0.2131197669376091,0
2022-05-24,COP,109.48,0.2175724957726572,0
2022-05-24,FDX,205.25,0.4763291857635455,1
2022-05-24,LYB,106.44,0.3397881005952551,0
2021-10-26,AIG,59.23,0.346776660962979,0
2021-10-26,XOM,65.84,0.2467184019821172,0
2021-10-26,COP,77.03,0.4375024670078814,0
2021-10-26,F,15.94,0.6656512370904228,1
2022-12-15,IBM,142.36,1.0067322023679937,0
2022-12-15,F,13.03,1.2929910500534052,0
2022-12-15,GE,49.05,2.112439462187151,1
2024-02-13,CMCSA,41.85,0.2638934811913421,0
2024-02-13,KR,45.57,0.2625863991081383,1
2021-01-22,BMY,64.56,0.2750556242274413,0
2021-01-22,CI,223.42,0.1887173128638513,0
2021-01-22,C,61.33,0.9345415000037242,1
2021-01-22,XOM,47.43,75.74525884161967,0
2021-01-22,CNC,61.51,2.193588162762022,0
2021-01-22,HPQ,25.27,0.2663999540590722,1
2021-01-22,MRK,77.22,0.1624405465176164,0
2021-01-22,DOW,57.5,0.707749264782719,0
2021-01-22,DELL,38.47,0.5415303609823944,1
2021-01-22,GS,289.39,0.3723780565567883,0
2021-06-02,AIG,53.04,0.2463425753242985,0
2021-06-02,CVS,85.99,0.1969386218004425,0
2021-06-02,PFE,38.79,0.2508345255126371,1
2021-06-02,UPS,211.91,0.6176606271696633,0
2021-06-02,DELL,51.06,0.2681764599484815,0
2023-04-19,NUE,147.61,0.4311069062408718,0
2023-04-19,DAL,35.93,7.077099031216362,0
2023-04-19,F,12.22,0.3049331666506393,0
2023-10-12,LEN,108.46,0.304753434077644,1
2023-10-12,NRG,41.37,0.9490404640600548,1
2023-10-12,PFE,32.92,0.982013577494426,0
2023-06-13,CMCSA,40.68,0.1922049214176403,1
2023-06-13,DAL,41.56,7.077099031216362,1
2023-06-13,F,14.13,0.3049331666506393,0
2023-11-24,LEN,127.63,0.304753434077644,1
2023-11-24,NRG,45.89,0.9490404640600548,1
2023-11-24,PFE,30.5,0.982013577494426,0
2021-11-03,AIG,61.08,0.346776660962979,0
2021-11-03,XOM,63.93,0.2467184019821172,0
2021-11-03,CB,192.2,0.5249349060887132,0
2021-11-03,COP,72.74,0.4375024670078814,0
2021-11-03,CVX,113.01,0.4189164646161948,1
2021-11-03,F,18.63,0.6656512370904228,1
2023-10-31,LEN,106.68,0.304753434077644,1
2023-10-31,NRG,42.38,0.9490404640600548,1
2023-10-31,PFE,30.56,0.982013577494426,0
2024-06-05,C,61.77,0.1880683699722342,0
2024-06-05,UBER,65.82,0.4180547360777016,0
2021-11-15,AIG,58.09,0.346776660962979,0
2021-11-15,XOM,64.37,0.2467184019821172,0
2021-11-15,CB,193.16,0.5249349060887132,0
2021-11-15,COP,72.72,0.4375024670078814,0
2021-11-15,CVX,116.82,0.4189164646161948,1
2021-11-15,F,19.86,0.6656512370904228,0
2021-12-16,AIG,55.28,0.346776660962979,0
2021-12-16,XOM,61.37,0.2467184019821172,1
2021-12-16,COP,71.7,0.4375024670078814,0
2021-12-16,CVX,116.64,0.4189164646161948,1
2021-12-16,F,20.35,0.6656512370904228,0
2022-09-29,GS,296.11,0.1693295324799056,1
2022-09-29,TMUS,134.64,0.4029271896209428,1
2022-09-29,KR,44.68,1.930689505182163,0
2022-09-29,UAL,32.91,0.2281102761215753,1
2021-01-28,CI,218.79,0.1887173128638513,0
2021-01-28,BAC,30.32,0.1988011077909774,1
2021-01-28,C,60.34,0.9345415000037242,1
2021-01-28,XOM,46.06,75.74525884161967,1
2021-01-28,HPQ,24.87,0.2663999540590722,1
2021-01-28,MRK,74.3,0.1624405465176164,0
2021-01-28,DOW,54.38,0.707749264782719,1
2021-01-28,DELL,37.45,0.5415303609823944,1
2021-01-28,GS,275.02,0.3723780565567883,1
2021-01-08,CI,220.8,0.1887173128638513,0
2021-01-08,C,65.37,0.9345415000037242,0
2021-01-08,XOM,45.46,75.74525884161967,1
2021-01-08,CNC,68.21,2.193588162762022,0
2021-01-08,HPQ,25.53,0.2663999540590722,1
2021-01-08,MRK,79.17,0.1624405465176164,0
2021-01-08,DOW,58.21,0.707749264782719,0
2021-01-08,DELL,39.12,0.5415303609823944,0
2021-01-08,GS,290.08,0.3723780565567883,0
2021-07-19,HCA,217.63,0.2843271477489385,1
2021-07-19,NUE,90.04,0.4962198106981446,1
2021-07-19,TSN,70.92,0.3761950286806882,1
2021-07-19,COP,53.7,0.3817596742084738,1
2021-07-19,DELL,47.05,0.2681764599484815,1
2024-08-21,NRG,82.75,0.2582423976003309,0
2022-12-29,AIG,63.63,1.5498265437605314,0
2022-12-29,IBM,141.06,1.0067322023679937,0
2022-12-29,F,11.54,1.2929910500534052,1
2022-12-29,GE,52.12,2.112439462187151,1
2022-12-29,PRU,99.88,0.2663950184511058,0
2023-05-01,CMCSA,41.64,0.1922049214176403,0
2023-05-01,NUE,148.01,0.4311069062408718,0
2023-05-01,DAL,34.72,7.077099031216362,1
2023-05-01,DELL,43.82,0.3298633017875921,1
2023-05-01,F,12.06,0.3049331666506393,0
2023-03-07,C,51.08,0.4407489314091413,0
2023-03-07,CAH,72.97,0.3027600105143257,0
2023-09-18,MPC,156.34,0.7008075246011776,0
2023-09-18,LEN,117.04,0.304753434077644,0
2023-09-18,PSX,122.45,0.3372238224471787,0
2023-09-18,VLO,146.28,0.4817620289309048,0
2023-09-18,DHI,113.19,0.3953739731949848,0
2022-06-07,NUE,133.78,0.2131197669376091,0
2022-06-07,COP,122.71,0.2175724957726572,0
2022-06-07,LYB,112.3,0.3397881005952551,0
2021-02-04,CI,205.38,0.1887173128638513,1
2021-02-04,C,62.41,0.9345415000037242,1
2021-02-04,XOM,48.33,75.74525884161967,1
2021-02-04,HPQ,25.95,0.3441458327035281,1
2021-02-04,DOW,56.34,0.707749264782719,1
2021-02-04,GS,293.75,0.3723780565567883,1
2024-08-29,NRG,82.62,0.2582423976003309,0
2021-09-16,XOM,55.82,0.5432995205452313,1
2021-09-16,NUE,109.82,0.4962198106981446,0
2021-09-16,TSN,75.8,0.3761950286806882,1
2021-09-16,COP,59.23,0.3817596742084738,1
2023-01-24,C,51.42,0.4407489314091413,0
2023-01-24,CAH,74.85,0.3027600105143257,0
2022-08-02,TMUS,142.35,0.4029271896209428,0
2022-08-02,KR,46.78,1.930689505182163,0
2022-08-02,UAL,37.23,0.2281102761215753,0
2022-12-02,AIG,62.75,1.5498265437605314,0
2022-12-02,IBM,148.67,1.0067322023679937,0
2022-12-02,F,13.86,1.2929910500534052,0
2022-12-02,GE,54.07,2.112439462187151,0
2022-12-02,PRU,107.68,0.2663950184511058,0
2022-06-22,NUE,107.84,0.2131197669376091,1
2022-06-22,LOW,173.6,0.4236726556823192,1
2022-06-22,COP,93.06,0.2175724957726572,0
2022-06-22,CVX,147.87,0.4989530723131066,0
2023-03-30,NUE,151.36,0.4311069062408718,0
2023-03-30,IBM,129.22,0.5946177118147403,0
2023-03-30,GE,75.01,2.369555291754178,1
2022-05-04,NUE,154.53,0.2131197669376091,0
2022-05-04,COP,103.86,0.2175724957726572,0
2022-05-04,FDX,209.49,0.4763291857635455,1
2022-05-04,LYB,116.0,0.3397881005952551,0
2023-03-08,C,50.68,0.4407489314091413,0
2023-03-08,CAH,72.65,0.3027600105143257,1
2023-02-17,C,51.42,0.4407489314091413,0
2023-02-17,CAH,78.78,0.3027600105143257,0
2021-01-04,CI,205.72,0.1887173128638513,1
2021-01-04,BAC,30.03,0.1988011077909774,1
2021-01-04,C,60.14,0.9345415000037242,1
2021-01-04,XOM,41.5,75.74525884161967,1
2021-01-04,CNC,62.09,2.193588162762022,0
2021-01-04,HPQ,24.11,0.2663999540590722,1
2021-01-04,MRK,77.2,0.1624405465176164,0
2021-01-04,DOW,54.04,0.707749264782719,1
2021-01-04,DELL,36.72,0.5415303609823944,1
2021-01-04,GS,265.0,0.3723780565567883,1
2023-03-10,C,48.34,0.4407489314091413,0
2023-03-10,CAH,71.19,0.3027600105143257,1
2022-01-19,GM,56.24,0.4226441389514977,0
2022-01-19,COP,87.28,0.4506679358744948,0
2024-04-10,UBER,74.35,0.4180547360777016,0
2021-11-17,AIG,56.95,0.346776660962979,0
2021-11-17,XOM,64.31,0.2467184019821172,0
2021-11-17,COP,71.97,0.4375024670078814,0
2021-11-17,CVX,115.42,0.4189164646161948,1
2021-11-17,F,19.96,0.6656512370904228,0
2024-04-16,C,57.02,0.1880683699722342,1
2024-04-16,UBER,74.13,0.4180547360777016,0
2023-09-07,LEN,118.08,0.304753434077644,0
2023-09-07,PSX,118.75,0.3372238224471787,0
2023-09-07,VLO,136.25,0.4817620289309048,0
2023-09-07,DHI,117.11,0.3953739731949848,0
2024-07-30,NRG,73.33,0.2582423976003309,0
2023-07-19,MPC,122.11,0.7008075246011776,1
2023-07-19,PSX,102.46,0.3372238224471787,1
2023-07-19,VLO,118.02,0.4817620289309048,1
2023-07-19,DHI,127.85,0.3953739731949848,0
2021-03-09,CI,236.61,0.1887173128638513,1
2021-03-09,XOM,59.93,75.74525884161967,0
2021-03-09,CNC,61.49,2.193588162762022,1
2021-03-09,HPQ,30.1,0.3441458327035281,1
2021-03-09,DOW,62.26,0.707749264782719,1
2021-03-09,ORCL,72.64,0.1783542216656005,0
2022-09-01,TMUS,143.92,0.4029271896209428,0
2022-09-01,KR,48.61,1.930689505182163,0
2022-09-01,UAL,35.18,0.2281102761215753,0
2023-10-23,LEN,105.3,0.304753434077644,1
2023-10-23,NRG,40.64,0.9490404640600548,1
2023-10-23,PFE,30.84,0.982013577494426,0
2023-11-17,LEN,127.49,0.304753434077644,1
2023-11-17,NRG,48.08,0.9490404640600548,0
2023-11-17,PFE,29.92,0.982013577494426,0
2021-05-04,AIG,48.4,0.2463425753242985,0
2021-05-04,CVS,81.12,0.1969386218004425,1
2021-05-04,TGT,211.61,0.5889509418921183,1
2021-05-04,UPS,214.31,0.6176606271696633,0
2021-05-04,ORCL,78.53,0.1783542216656005,1
2024-06-25,C,61.58,0.1880683699722342,0
2024-06-25,UBER,71.38,0.4180547360777016,0
2023-12-08,NRG,47.81,0.9490404640600548,1
2023-12-08,PFE,28.78,0.982013577494426,0
2023-12-08,DELL,68.7,0.178555084253738,1
2022-11-18,IBM,147.64,1.0067322023679937,0
2022-11-18,F,13.99,1.2929910500534052,0
2022-11-18,GE,53.2,2.112439462187151,0
2022-11-18,PRU,107.33,0.2663950184511058,0
2021-08-04,NUE,104.9,0.4962198106981446,0
2021-08-04,TSN,70.36,0.3761950286806882,1
2021-08-04,COP,54.93,0.3817596742084738,0
2022-06-30,LOW,174.67,0.4236726556823192,1
2022-06-30,GS,297.02,0.1693295324799056,0
2022-06-30,UAL,35.42,0.2281102761215753,1
2021-11-08,AIG,59.16,0.346776660962979,0
2021-11-08,XOM,65.72,0.2467184019821172,0
2021-11-08,COP,75.93,0.4375024670078814,0
2021-11-08,CVX,115.15,0.4189164646161948,1
2021-11-08,F,20.15,0.6656512370904228,0
2023-04-04,CMCSA,37.77,0.1922049214176403,1
2023-04-04,NUE,143.83,0.4311069062408718,0
2023-04-04,DAL,33.92,7.077099031216362,1
2023-04-04,F,12.72,0.3049331666506393,0
2023-01-13,C,49.92,0.4407489314091413,0
2023-01-13,CAH,76.87,0.3027600105143257,0
2021-12-03,AIG,53.32,0.346776660962979,1
2021-12-03,XOM,60.89,0.2467184019821172,1
2021-12-03,CB,181.46,0.5249349060887132,1
2021-12-03,COP,71.11,0.4375024670078814,0
2021-12-03,CVX,114.41,0.4189164646161948,1
2021-12-03,F,19.14,0.6656512370904228,0
2024-07-22,NRG,76.85,0.2582423976003309,0
2021-04-12,AIG,47.16,0.2463425753242985,1
2021-04-12,CVS,74.46,0.1969386218004425,1
2021-04-12,PFE,36.97,0.2508345255126371,1
2021-04-12,UPS,178.58,0.6176606271696633,1
2021-04-12,HPQ,32.74,0.3441458327035281,0
2021-07-06,HCA,214.84,0.2843271477489385,1
2021-07-06,NUE,92.55,0.4962198106981446,1
2021-07-06,TSN,73.03,0.3761950286806882,1
2021-07-06,COP,60.28,0.3817596742084738,0
2021-07-06,DELL,49.83,0.2681764599484815,0
2023-11-06,LEN,118.72,0.304753434077644,1
2023-11-06,NRG,45.74,0.9490404640600548,1
2023-11-06,PFE,31.18,0.982013577494426,0
2022-06-08,NUE,129.86,0.2131197669376091,0
2022-06-08,COP,121.86,0.2175724957726572,0
2022-06-08,LYB,109.98,0.3397881005952551,0
2022-04-05,NUE,148.8,0.2131197669376091,0
2022-04-05,COP,98.05,0.2175724957726572,0
2022-04-05,FDX,211.03,0.4763291857635455,0
2022-04-05,LYB,101.95,0.3397881005952551,1
2023-12-28,NRG,51.86,0.9490404640600548,1
2023-12-28,PFE,28.79,0.982013577494426,0
2023-07-24,MPC,128.39,0.7008075246011776,1
2023-07-24,PSX,106.85,0.3372238224471787,1
2023-07-24,VLO,125.71,0.4817620289309048,1
2023-07-24,DHI,130.01,0.3953739731949848,0
2024-01-17,PGR,169.89,0.3233721710285335,1
2024-01-17,PRU,101.85,0.2007669257528616,1
2021-01-05,CI,203.43,0.1887173128638513,1
2021-01-05,BAC,30.26,0.1988011077909774,1
2021-01-05,C,61.7,0.9345415000037242,0
2021-01-05,XOM,43.5,75.74525884161967,1
2021-01-05,CNC,61.07,2.193588162762022,1
2021-01-05,HPQ,24.46,0.2663999540590722,1
2021-01-05,MRK,77.33,0.1624405465176164,0
2021-01-05,DOW,55.8,0.707749264782719,0
2021-01-05,DELL,37.21,0.5415303609823944,1
2021-01-05,GS,270.93,0.3723780565567883,1
2022-12-21,AIG,63.33,1.5498265437605314,0
2022-12-21,IBM,142.14,1.0067322023679937,0
2022-12-21,F,11.78,1.2929910500534052,0
2022-12-21,GE,51.64,2.112439462187151,1
2022-12-20,AIG,62.8,1.5498265437605314,0
2022-12-20,IBM,141.28,1.0067322023679937,0
2022-12-20,F,11.47,1.2929910500534052,1
2022-12-20,GE,49.99,2.112439462187151,1
2023-06-14,CMCSA,40.84,0.1922049214176403,1
2023-06-14,DAL,42.19,7.077099031216362,1
2023-06-14,F,14.2,0.3049331666506393,0
2023-03-23,C,43.45,0.4407489314091413,1
2023-03-23,CAH,69.01,0.3027600105143257,1
2021-12-29,AIG,56.78,0.346776660962979,1
2021-12-29,XOM,61.15,0.2467184019821172,1
2021-12-29,COP,72.92,0.4375024670078814,1
2021-12-29,CVX,117.95,0.4189164646161948,1
2021-12-29,F,20.56,0.6656512370904228,0
2021-09-30,AIG,54.89,0.346776660962979,1
2021-09-30,XOM,58.82,0.2467184019821172,1
2021-09-30,COP,67.77,0.4375024670078814,1
2021-09-30,CVX,101.45,0.4189164646161948,1
2021-09-30,F,14.16,0.6656512370904228,1
2021-03-12,BMY,60.64,0.2750556242274413,1
2021-03-12,CI,243.46,0.1887173128638513,1
2021-03-12,C,75.18,0.9345415000037242,0
2021-03-12,XOM,61.97,75.74525884161967,0
2021-03-12,CNC,62.9,2.193588162762022,1
2021-03-12,HPQ,30.28,0.3441458327035281,1
2021-03-12,DOW,64.34,0.707749264782719,1
2021-03-12,ORCL,67.16,0.1783542216656005,1
2023-07-18,MPC,119.43,0.7008075246011776,1
2023-07-18,PSX,101.16,0.3372238224471787,1
2023-07-18,VLO,115.42,0.4817620289309048,1
2023-07-18,DHI,127.88,0.3953739731949848,0
2022-07-08,GS,296.47,0.1693295324799056,0
2022-07-08,UAL,36.47,0.2281102761215753,0
2021-08-31,XOM,54.52,0.5432995205452313,1
2021-08-31,NUE,117.56,0.4962198106981446,0
2021-08-31,COP,55.53,0.3817596742084738,1
2021-07-08,HCA,214.05,0.2843271477489385,1
2021-07-08,NUE,93.7,0.4962198106981446,0
2021-07-08,TSN,72.64,0.3761950286806882,1
2021-07-08,COP,59.21,0.3817596742084738,0
2021-07-08,DELL,50.15,0.2681764599484815,0
2022-11-17,IBM,146.09,1.0067322023679937,0
2022-11-17,F,13.91,1.2929910500534052,0
2022-11-17,GE,53.14,2.112439462187151,0
2022-11-17,PRU,106.79,0.2663950184511058,0
2022-02-28,GM,46.72,0.4226441389514977,0
2022-02-28,MRK,76.58,0.1960531229729994,1
2022-02-28,COP,94.86,0.4506679358744948,0
2021-01-27,CI,212.56,0.1887173128638513,1
2021-01-27,BAC,29.83,0.1988011077909774,1
2021-01-27,C,59.4,0.9345415000037242,1
2021-01-27,XOM,45.35,75.74525884161967,1
2021-01-27,CNC,58.42,2.193588162762022,1
2021-01-27,HPQ,24.85,0.2663999540590722,1
2021-01-27,MRK,73.49,0.1624405465176164,0
2021-01-27,DOW,54.39,0.707749264782719,1
2021-01-27,DELL,37.42,0.5415303609823944,1
2021-01-27,GS,273.33,0.3723780565567883,1
2023-10-30,LEN,104.52,0.304753434077644,1
2023-10-30,NRG,42.25,0.9490404640600548,1
2023-10-30,PFE,30.55,0.982013577494426,0
2024-06-17,C,60.06,0.1880683699722342,0
2024-06-17,UBER,70.49,0.4180547360777016,0
2024-02-28,CMCSA,42.15,0.2638934811913421,0
2023-05-30,CMCSA,39.16,0.1922049214176403,1
2023-05-30,NUE,133.01,0.4311069062408718,1
2023-05-30,DAL,36.28,7.077099031216362,1
2023-05-30,F,12.59,0.3049331666506393,0
2022-04-27,NUE,158.99,0.2131197669376091,0
2022-04-27,COP,93.06,0.2175724957726572,0
2022-04-27,FDX,199.26,0.4763291857635455,1
2022-04-27,CVX,156.24,0.4989530723131066,0
2022-04-27,LYB,105.32,0.3397881005952551,0
2021-03-01,CI,214.95,0.1887173128638513,1
2021-03-01,MCK,173.75,0.2182775582730797,1
2021-03-01,C,69.54,0.9345415000037242,1
2021-03-01,XOM,56.4,75.74525884161967,1
2021-03-01,CNC,59.39,2.193588162762022,1
2021-03-01,HPQ,29.58,0.3441458327035281,0
2021-03-01,DOW,61.54,0.707749264782719,1
2021-03-01,ORCL,66.17,0.1783542216656005,1
2022-10-03,CAT,171.23,0.2693864780559954,1
2022-10-03,AIG,49.18,1.5498265437605314,1
2022-10-03,HCA,193.26,0.2344430900699148,1
2022-10-03,IBM,121.51,1.0067322023679937,1
2022-10-03,F,11.47,1.2929910500534052,1
2022-10-03,KR,43.75,1.930689505182163,1
2022-10-03,GE,39.58,2.112439462187151,1
2022-10-03,MET,62.62,0.4120926606903796,1
2022-10-03,PRU,89.19,0.2663950184511058,1
2021-12-21,AIG,55.14,0.346776660962979,1
2021-12-21,XOM,60.5,0.2467184019821172,1
2021-12-21,COP,70.68,0.4375024670078814,1
2021-12-21,CVX,115.47,0.4189164646161948,1
2021-12-21,F,19.61,0.6656512370904228,0
2023-07-28,MPC,131.83,0.7008075246011776,1
2023-07-28,PSX,110.35,0.3372238224471787,1
2023-07-28,VLO,129.07,0.4817620289309048,1
2023-07-28,DHI,127.55,0.3953739731949848,0
2021-09-01,XOM,53.77,0.5432995205452313,1
2021-09-01,NUE,116.26,0.4962198106981446,0
2021-09-01,COP,54.65,0.3817596742084738,1
2022-12-12,AIG,63.51,1.5498265437605314,0
2022-12-12,IBM,149.21,1.0067322023679937,0
2022-12-12,F,13.46,1.2929910500534052,0
2022-12-12,GE,51.79,2.112439462187151,0
2021-08-09,NUE,107.78,0.4962198106981446,0
2021-08-09,COP,55.45,0.3817596742084738,0
2024-06-06,C,61.94,0.1880683699722342,0
2024-06-06,UBER,68.9,0.4180547360777016,0
2022-10-28,AIG,56.8,1.5498265437605314,1
2022-10-28,IBM,138.51,1.0067322023679937,1
2022-10-28,F,13.26,1.2929910500534052,0
2022-10-28,KR,46.77,1.930689505182163,0
2022-10-28,GE,48.75,2.112439462187151,1
2022-10-28,PRU,105.27,0.2663950184511058,0
2023-12-20,NRG,49.38,0.9490404640600548,1
2021-09-09,XOM,54.09,0.5432995205452313,1
2021-09-09,NUE,112.57,0.4962198106981446,0
2021-09-09,TSN,75.58,0.3761950286806882,1
2021-09-09,COP,55.58,0.3817596742084738,1
2022-12-30,WFC,41.29,0.9133181024055904,1
2022-12-30,LYB,83.03,0.4202936272316891,1
2022-12-30,PRU,99.46,0.1683234295583324,0
2024-01-03,PGR,163.17,0.3233721710285335,1
2021-12-09,AIG,54.81,0.346776660962979,1
2021-12-09,XOM,62.61,0.2467184019821172,0
2021-12-09,COP,72.55,0.4375024670078814,0
2021-12-09,CVX,118.14,0.4189164646161948,1
2021-12-09,F,19.57,0.6656512370904228,0
2024-01-02,PGR,161.63,0.3233721710285335,1
2024-09-16,NRG,80.78,0.2582423976003309,1
2021-11-02,AIG,59.98,0.346776660962979,0
2021-11-02,XOM,64.82,0.2467184019821172,0
2021-11-02,COP,73.03,0.4375024670078814,0
2021-11-02,CVX,113.83,0.4189164646161948,1
2021-11-02,F,18.01,0.6656512370904228,1
2022-10-13,CAT,183.14,0.2693864780559954,1
2022-10-13,AIG,50.94,1.5498265437605314,1
2022-10-13,IBM,121.79,1.0067322023679937,1
2022-10-13,F,11.77,1.2929910500534052,1
2022-10-13,KR,46.57,1.930689505182163,0
2022-10-13,GE,42.28,2.112439462187151,1
2022-10-13,MET,65.24,0.4120926606903796,1
2022-10-13,PRU,95.1,0.2663950184511058,1
2023-11-09,LEN,119.63,0.304753434077644,1
2023-11-09,NRG,45.07,0.9490404640600548,1
2023-11-09,TGT,106.79,0.6492038616272838,1
2023-11-09,PFE,29.68,0.982013577494426,0
2023-01-12,C,49.09,0.4407489314091413,0
2023-01-12,CAH,76.52,0.3027600105143257,0
2019-12-12,GE,56.96,0.4479317668475878,1
2022-12-01,AIG,63.1,1.5498265437605314,0
2022-12-01,IBM,149.16,1.0067322023679937,0
2022-12-01,F,14.08,1.2929910500534052,0
2022-12-01,GE,53.06,2.112439462187151,0
2022-12-01,PRU,107.73,0.2663950184511058,0
2023-06-27,CMCSA,41.48,0.1922049214176403,1
2023-06-27,DAL,46.09,7.077099031216362,0
2023-06-27,F,14.41,0.3049331666506393,0
2024-03-28,PRU,117.4,0.2007669257528616,0
2023-01-05,C,46.75,0.4407489314091413,0
2023-01-05,CAH,76.62,0.3027600105143257,0
2021-03-23,CI,238.44,0.1887173128638513,1
2021-03-23,C,70.91,0.9345415000037242,1
2021-03-23,XOM,55.22,75.74525884161967,1
2021-03-23,CNC,64.06,2.193588162762022,0
2021-03-23,HPQ,29.58,0.3441458327035281,1
2021-03-23,DOW,60.75,0.707749264782719,1
2021-03-23,ORCL,67.27,0.1783542216656005,1
2022-03-23,GM,43.78,0.4226441389514977,0
2021-12-17,AIG,54.11,0.346776660962979,1
2021-12-17,XOM,60.03,0.2467184019821172,1
2021-12-17,COP,68.61,0.4375024670078814,1
2021-12-17,CVX,113.6,0.4189164646161948,1
