date,symbol,price,ratio,to_buy
2021-10-28,CAH,47.72,0.3028084061135371,1
2021-10-28,PSX,76.75,1.1178122458089474,1
2021-10-28,VLO,78.46,1.0817486449525746,1
2021-10-28,MCK,205.02,0.4668503965392934,1
2022-04-14,GPS,14.11,1.148076342762431,0
2022-04-14,NRG,39.19,1.1762955927051673,1
2022-04-14,WBA,44.81,1.1469321009598294,0
2022-04-14,KSS,61.0,1.1920295430066163,0
2022-04-14,CAH,62.96,0.3833544473191185,0
2022-04-14,PSX,82.85,1.1062727217446584,1
2022-04-14,VLO,104.86,1.099150018162005,1
2024-01-03,HBI,4.2,1.1360135160665223,1
2024-01-03,F,11.71,1.018593185675123,1
2024-01-03,AAL,12.95,0.6502234458735262,1
2024-01-03,WBA,25.57,0.6008152396000763,0
2024-01-03,KSS,26.42,0.7168722249629995,0
2024-01-03,GM,35.27,0.9478314991042136,1
2024-01-03,UAL,39.53,0.952421767209746,1
2024-01-03,KR,46.52,0.9850069205171246,1
2024-01-03,CNC,76.74,1.0406554652812976,0
2024-01-03,CVS,80.88,1.089409375167032,0
2024-01-03,CAH,104.73,0.4430218469840717,0
2022-08-29,GPS,9.48,0.8971221156339124,1
2022-08-29,AAL,13.51,0.7003790847116674,0
2022-08-29,KSS,28.09,0.8110154147296306,1
2022-08-29,WBA,35.96,0.9509840559560696,1
2022-08-29,UAL,36.02,0.9722514206571996,1
2022-08-29,DELL,40.59,1.118241059602649,0
2022-08-29,KR,48.3,0.998406374501992,0
2022-08-29,CAH,69.69,0.4009508948474619,1
2022-08-29,MPC,105.0,0.9505328367565176,1
2022-08-29,VLO,123.42,0.9320849712437792,1
2023-06-26,HBI,4.31,1.0872667599916512,1
2023-06-26,GPS,8.82,0.9934615384615384,1
2023-06-26,AAL,16.44,0.8815503224218558,1
2023-06-26,KSS,21.87,0.6736768412209465,1
2023-06-26,LNC,24.34,1.0822278500262192,1
2023-06-26,WBA,31.59,0.7709512071156289,0
2023-06-26,NRG,35.91,1.0742307691012691,1
2023-06-26,KR,46.65,0.7426403188309532,0
2023-06-26,CNC,66.36,0.93669488852889,0
2023-06-26,AAP,67.29,1.1705479907794782,0
2023-06-26,CVS,69.85,1.055019189112827,0
2023-06-26,CAH,92.29,0.4643108126844534,0
2023-06-26,VLO,112.99,1.110085896978512,1
2022-11-02,GPS,10.82,0.9804704134686804,1
2022-11-02,AAL,13.58,0.6566497934927945,1
2022-11-02,KSS,27.06,0.6959551087210661,1
2022-11-02,WBA,35.81,0.953049893679312,1
2022-11-02,DELL,37.67,1.091044860644796,1
2022-11-02,LRCX,39.55,1.0601859711268218,1
2022-11-02,UAL,41.11,1.0437295562631048,1
2022-11-02,NRG,43.37,1.1699250142185664,0
2022-11-02,KR,46.56,0.9624389398926037,0
2022-11-02,CAH,75.05,0.3948964780356027,0
2022-11-02,PSX,103.24,1.0836330365921476,0
2022-11-02,MPC,114.73,1.1651658767772513,1
2022-11-02,VLO,125.83,1.0756152427228145,1
2021-04-08,CAH,59.25,0.4374920432845322,0
2021-04-08,CNC,61.54,1.1961846869559416,1
2021-08-11,KR,43.0,0.7767446365441426,0
2021-08-11,CAH,51.69,0.3483546235852158,0
2021-08-11,VLO,66.84,0.9803906587862188,1
2021-08-11,MCK,197.31,0.4851369148291157,1
2024-05-08,F,12.15,1.1355564906374922,1
2024-05-08,AAL,14.42,0.7536543595863167,0
2024-05-08,WBA,17.23,0.4013606013170679,0
2024-05-08,DXC,19.9,1.1184787356763142,0
2024-05-08,KSS,23.94,0.7857303370786517,0
2024-05-08,CVS,54.91,0.7863632747235262,1
2024-05-08,KR,55.38,1.0743098424347075,0
2024-05-08,CNC,75.85,1.0044798586878512,0
2021-01-04,FTI,8.06,1.0579323428971716,1
2021-01-04,F,8.52,0.9431909212283044,1
2021-01-04,UNM,22.09,1.055178330876331,1
2021-01-04,KR,32.13,0.813093764828584,1
2021-01-04,DELL,36.72,1.1728132186355509,1
2021-01-04,WBA,41.4,1.138045677205929,1
2021-01-04,CAH,52.93,0.372055559567656,1
2021-04-09,CAH,60.05,0.4433991088478676,0
2023-05-11,HBI,4.12,1.0393362074549628,1
2023-05-11,GPS,8.23,0.9270054945054944,1
2023-05-11,F,11.87,1.145672228384048,1
2023-05-11,AAL,14.07,0.7544655131676101,1
2023-05-11,LNC,19.94,0.8865909336654431,1
2023-05-11,KSS,20.18,0.6216185942313077,1
2023-05-11,NRG,31.04,0.9285470085470086,1
2023-05-11,WBA,31.17,0.7716948826802823,0
2023-05-11,GM,33.12,1.147210203826435,1
2023-05-11,CNC,67.37,0.9509513960245828,0
2023-05-11,CVS,68.97,1.0417276087775476,0
2023-05-11,CAH,84.84,0.4268298769980391,0
2023-05-11,VLO,110.66,1.0871944894206758,1
2021-04-16,KR,37.11,0.9079194456192862,1
2021-04-16,NRG,38.68,1.171252003584229,1
2021-04-16,CAH,61.31,0.4527027371101209,0
2021-04-16,MCK,193.18,0.5102079063947786,0
2024-02-02,F,12.14,1.0559966929202385,0
2024-02-02,AAL,14.56,0.7310620364415863,0
2024-02-02,WBA,22.64,0.5319693791374942,0
2024-02-02,KSS,26.4,0.7163295510606809,0
2024-02-02,GM,38.91,1.0456513645966634,1
